RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
497371193,1,1,6000,6000,600,600,6000,2542,507,7,2944,0,21.7333,0
497371193,1,1,6000,1000,600,600,1000,509,13,0,478,0,0.5,0
497371193,1,1,6000,2000,600,600,2000,975,56,0,969,0,2.28333,0
497371193,1,1,6000,3000,600,600,3000,1394,138,0,1468,0,5.23333,0
497371193,1,1,6000,4000,600,600,4000,1843,191,2,1964,0,9.23333,0
497371193,1,1,6000,5000,600,600,5000,2209,324,4,2463,0,14.7333,0
497371193,1,2,6000,6000,600,600,5997,123,2238,3636,0,0,21.85,0
497371193,1,2,6000,1000,600,600,995,383,528,84,0,0,0.566667,0
497371193,1,2,6000,2000,600,600,1997,322,1188,487,0,0,2.23333,0
497371193,1,2,6000,3000,600,600,2996,230,1649,1117,0,0,5.4,0
497371193,1,2,6000,4000,600,600,3995,179,1927,1889,0,0,9.35,0
497371193,1,2,6000,5000,600,600,4994,131,2127,2736,0,0,14.8833,0
497371193,1,3,6000,6000,600,600,5997,3171,1346,1480,0,0,21.4333,0
497371193,1,3,6000,1000,600,600,997,906,82,9,0,0,0.566667,0
497371193,1,3,6000,2000,600,600,2000,1675,240,85,0,0,2.3,0
497371193,1,3,6000,3000,600,600,2999,2220,486,293,0,0,5.23333,0
497371193,1,3,6000,4000,600,600,3997,2707,728,562,0,0,9.33333,0
497371193,1,3,6000,5000,600,600,4996,2915,1055,1026,0,0,14.95,0
497371193,1,4,6000,6000,600,600,5998,3829,649,320,1200,0,21.4167,0
497371193,1,4,6000,1000,600,600,998,778,23,1,196,0,0.583333,0
497371193,1,4,6000,2000,600,600,2000,1513,83,5,399,0,2.2,0
497371193,1,4,6000,3000,600,600,2999,2168,188,45,598,0,5.26667,0
497371193,1,4,6000,4000,600,600,3998,2793,318,92,795,0,9.41667,0
497371193,1,4,6000,5000,600,600,4997,3335,468,165,1029,0,14.7333,0
497371193,1,5,6000,6000,600,600,5998,873,2109,3016,0,0,21.9667,0
497371193,1,5,6000,1000,600,600,996,652,302,42,0,0,0.566667,0
497371193,1,5,6000,2000,600,600,1999,862,823,314,0,0,2.33333,0
497371193,1,5,6000,3000,600,600,2997,911,1302,784,0,0,5.35,0
497371193,1,5,6000,4000,600,600,3996,949,1602,1445,0,0,9.41667,0
497371193,1,5,6000,5000,600,600,4993,900,1891,2202,0,0,15.3333,0
497371193,1,6,6000,6000,600,600,5997,3556,1283,1158,0,0,21.6,0
497371193,1,6,6000,1000,600,600,997,928,62,7,0,0,0.6,0
497371193,1,6,6000,2000,600,600,2000,1742,191,67,0,0,2.38333,0
497371193,1,6,6000,3000,600,600,2999,2335,450,214,0,0,5.26667,0
497371193,1,6,6000,4000,600,600,3997,2850,720,427,0,0,9.35,0
497371193,1,6,6000,5000,600,600,4997,3255,953,789,0,0,14.9333,0
497371193,1,7,6000,6000,600,600,5998,3016,1235,1482,265,0,21.8833,0
497371193,1,7,6000,1000,600,600,996,862,60,14,60,0,0.55,0
497371193,1,7,6000,2000,600,600,1999,1578,240,78,103,0,2.28333,0
497371193,1,7,6000,3000,600,600,2998,2079,455,306,158,0,5.23333,0
497371193,1,7,6000,4000,600,600,3996,2537,722,542,195,0,9.15,0
497371193,1,7,6000,5000,600,600,4996,2747,994,1019,236,0,15.2667,0
497371193,1,8,6000,6000,600,600,5998,752,2091,3155,0,0,18.7,0
497371193,1,8,6000,1000,600,600,995,632,314,49,0,0,0.45,0
