RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
1340355197,1,1,3000,3000,600,600,2999,2612,381,6,0,0,2.25
1340355197,1,1,2000,3000,600,600,2999,2612,381,6,0,0,2.16667
1340355197,1,1,4000,3000,600,600,2999,2612,381,6,0,0,2.13333
1340355197,1,1,6000,3000,600,600,3000,1354,126,4,1516,0,2.15
1340355197,1,1,8000,3000,600,600,3000,755,40,1,2204,0,2.25
1340355197,1,1,10000,3000,600,600,3000,496,14,0,2490,0,2.13333
1340355197,1,2,3000,3000,600,600,2996,2314,422,260,0,0,2.23333
1340355197,1,2,2000,3000,600,600,2996,2314,422,260,0,0,2.16667
1340355197,1,2,4000,3000,600,600,2996,2314,422,260,0,0,2.15
1340355197,1,2,6000,3000,600,600,2996,2314,422,260,0,0,2.28333
1340355197,1,2,8000,3000,600,600,2996,2314,422,260,0,0,2.16667
1340355197,1,2,10000,3000,600,600,3000,672,20,1,2307,0,2.13333
1340355197,1,3,3000,3000,600,600,2998,2747,220,31,0,0,2.18333
1340355197,1,3,2000,3000,600,600,2998,2747,220,31,0,0,2.28333
1340355197,1,3,4000,3000,600,600,2998,2747,220,31,0,0,2.13333
1340355197,1,3,6000,3000,600,600,2999,2088,162,24,725,0,2.15
1340355197,1,3,8000,3000,600,600,2999,1013,76,10,1900,0,2.2
1340355197,1,3,10000,3000,600,600,3000,496,14,0,2490,0,2.25
1340355197,1,4,3000,3000,600,600,2999,2643,349,7,0,0,2.23333
1340355197,1,4,2000,3000,600,600,2999,2612,381,6,0,0,2.15
1340355197,1,4,4000,3000,600,600,2999,2741,248,10,0,0,2.18333
1340355197,1,4,6000,3000,600,600,2997,2423,394,180,0,0,2.13333
1340355197,1,4,8000,3000,600,600,2996,1272,1085,639,0,0,2.3
1340355197,1,4,10000,3000,600,600,2994,830,1147,615,402,0,2.16667
1340355197,1,5,3000,3000,600,600,2998,2754,213,31,0,0,2.28333
1340355197,1,5,2000,3000,600,600,2998,2747,220,31,0,0,2.11667
1340355197,1,5,4000,3000,600,600,2998,2703,241,54,0,0,2.16667
1340355197,1,5,6000,3000,600,600,2996,2098,460,250,188,0,2.16667
1340355197,1,5,8000,3000,600,600,2994,994,942,638,420,0,2.18333
1340355197,1,5,10000,3000,600,600,2994,547,1053,649,745,0,2.16667
2928542830,1,1,3000,3000,600,600,3000,2583,413,4,0,0,2.25
2928542830,1,1,2000,3000,600,600,3000,2583,413,4,0,0,2.13333
2928542830,1,1,4000,3000,600,600,3000,2583,413,4,0,0,2.26667
2928542830,1,1,6000,3000,600,600,3000,1343,130,1,1526,0,2.18333
2928542830,1,1,8000,3000,600,600,3000,799,41,0,2160,0,2.28333
2928542830,1,1,10000,3000,600,600,3000,517,18,0,2465,0,2.3
2928542830,1,2,3000,3000,600,600,2997,2249,475,273,0,0,2.21667
2928542830,1,2,2000,3000,600,600,2997,2249,475,273,0,0,2.25
2928542830,1,2,4000,3000,600,600,2997,2249,475,273,0,0,2.28333
2928542830,1,2,6000,3000,600,600,2997,2249,475,273,0,0,2.16667
2928542830,1,2,8000,3000,600,600,2997,2249,475,273,0,0,2.15
2928542830,1,2,10000,3000,600,600,3000,713,18,0,2269,0,2.13333
2928542830,1,3,3000,3000,600,600,2998,2689,255,54,0,0,2.15
2928542830,1,3,2000,3000,600,600,2998,2689,255,54,0,0,2.16667
2928542830,1,3,4000,3000,600,600,2998,2689,255,54,0,0,2.25
2928542830,1,3,6000,3000,600,600,2998,2064,173,42,719,0,2.15
2928542830,1,3,8000,3000,600,600,2999,1031,83,21,1864,0,2.25
2928542830,1,3,10000,3000,600,600,3000,517,18,0,2465,0,2.23333
2928542830,1,4,3000,3000,600,600,3000,2621,374,5,0,0,2.11667
2928542830,1,4,2000,3000,600,600,3000,2583,413,4,0,0,2.26667
2928542830,1,4,4000,3000,600,600,3000,2705,275,20,0,0,2.18333
2928542830,1,4,6000,3000,600,600,2998,2356,434,208,0,0,2.15
2928542830,1,4,8000,3000,600,600,2996,1296,1077,623,0,0,2.28333
2928542830,1,4,10000,3000,600,600,2994,875,1093,579,447,0,2.15
2928542830,1,5,3000,3000,600,600,2998,2697,244,57,0,0,2.28333
2928542830,1,5,2000,3000,600,600,2998,2689,255,54,0,0,2.13333
2928542830,1,5,4000,3000,600,600,2998,2682,240,76,0,0,2.13333
2928542830,1,5,6000,3000,600,600,2998,2102,437,260,199,0,2.25
2928542830,1,5,8000,3000,600,600,2998,953,971,630,444,0,2.26667
2928542830,1,5,10000,3000,600,600,2997,572,1025,575,825,0,2.18333
1861140454,1,1,3000,3000,600,600,2999,2609,385,5,0,0,2.3
1861140454,1,1,2000,3000,600,600,2999,2609,385,5,0,0,2.13333
1861140454,1,1,4000,3000,600,600,2999,2609,385,5,0,0,2.15
1861140454,1,1,6000,3000,600,600,2999,1347,126,2,1524,0,2.28333
1861140454,1,1,8000,3000,600,600,2999,774,47,2,2176,0,2.28333
1861140454,1,1,10000,3000,600,600,2999,515,15,0,2469,0,2.13333
1861140454,1,2,3000,3000,600,600,2995,2226,508,261,0,0,2.15
1861140454,1,2,2000,3000,600,600,2995,2226,508,261,0,0,2.31667
1861140454,1,2,4000,3000,600,600,2995,2226,508,261,0,0,2.16667
1861140454,1,2,6000,3000,600,600,2995,2226,508,261,0,0,2.3
1861140454,1,2,8000,3000,600,600,2995,2226,508,261,0,0,2.3
1861140454,1,2,10000,3000,600,600,2999,706,27,3,2263,0,2.13333
1861140454,1,3,3000,3000,600,600,2999,2687,256,56,0,0,2.15
1861140454,1,3,2000,3000,600,600,2999,2687,256,56,0,0,2.28333
1861140454,1,3,4000,3000,600,600,2999,2687,256,56,0,0,2.15
1861140454,1,3,6000,3000,600,600,2999,2050,189,44,716,0,2.25
1861140454,1,3,8000,3000,600,600,2999,1018,87,24,1870,0,2.28333
1861140454,1,3,10000,3000,600,600,2999,515,15,0,2469,0,2.18333
1861140454,1,4,3000,3000,600,600,2999,2648,346,5,0,0,2.31667
1861140454,1,4,2000,3000,600,600,2999,2609,385,5,0,0,2.16667
1861140454,1,4,4000,3000,600,600,2998,2703,279,16,0,0,2.25
1861140454,1,4,6000,3000,600,600,2997,2332,468,197,0,0,2.2
1861140454,1,4,8000,3000,600,600,2994,1317,1046,631,0,0,2.16667
1861140454,1,4,10000,3000,600,600,2994,865,1132,556,441,0,2.16667
1861140454,1,5,3000,3000,600,600,2999,2689,253,57,0,0,2.13333
1861140454,1,5,2000,3000,600,600,2999,2687,256,56,0,0,2.13333
1861140454,1,5,4000,3000,600,600,2999,2704,226,69,0,0,2.26667
1861140454,1,5,6000,3000,600,600,2998,2067,453,270,208,0,2.25
1861140454,1,5,8000,3000,600,600,2997,996,949,646,406,0,2.13333
1861140454,1,5,10000,3000,600,600,2994,553,1044,619,778,0,2.28333
2464264289,1,1,3000,3000,600,600,2999,2604,391,4,0,0,2.28333
2464264289,1,1,2000,3000,600,600,2999,2604,391,4,0,0,2.25
2464264289,1,1,4000,3000,600,600,2999,2604,391,4,0,0,2.28333
2464264289,1,1,6000,3000,600,600,2999,1383,111,1,1504,0,2.2
2464264289,1,1,8000,3000,600,600,2999,776,32,0,2191,0,2.13333
2464264289,1,1,10000,3000,600,600,2999,510,12,0,2477,0,2.11667
2464264289,1,2,3000,3000,600,600,2997,2262,482,253,0,0,2.25
2464264289,1,2,2000,3000,600,600,2997,2262,482,253,0,0,2.15
2464264289,1,2,4000,3000,600,600,2997,2262,482,253,0,0,2.16667
2464264289,1,2,6000,3000,600,600,2997,2262,482,253,0,0,2.18333
2464264289,1,2,8000,3000,600,600,2997,2262,482,253,0,0,2.23333
2464264289,1,2,10000,3000,600,600,2999,708,16,0,2275,0,2.15
2464264289,1,3,3000,3000,600,600,2997,2723,242,32,0,0,2.15
2464264289,1,3,2000,3000,600,600,2997,2723,242,32,0,0,2.2
2464264289,1,3,4000,3000,600,600,2997,2723,242,32,0,0,2.31667
2464264289,1,3,6000,3000,600,600,2997,2135,170,25,667,0,2.16667
2464264289,1,3,8000,3000,600,600,2997,1025,72,7,1893,0,2.16667
2464264289,1,3,10000,3000,600,600,2999,510,12,0,2477,0,2.16667
2464264289,1,4,3000,3000,600,600,2999,2632,363,4,0,0,2.13333
2464264289,1,4,2000,3000,600,600,2999,2604,391,4,0,0,2.16667
2464264289,1,4,4000,3000,600,600,2999,2715,268,16,0,0,2.21667
2464264289,1,4,6000,3000,600,600,2997,2380,428,189,0,0,2.28333
2464264289,1,4,8000,3000,600,600,2994,1296,1048,650,0,0,2.31667
2464264289,1,4,10000,3000,600,600,2996,837,1144,584,431,0,2.16667
2464264289,1,5,3000,3000,600,600,2997,2730,233,34,0,0,2.15
2464264289,1,5,2000,3000,600,600,2997,2723,242,32,0,0,2.26667
2464264289,1,5,4000,3000,600,600,2997,2702,239,56,0,0,2.13333
2464264289,1,5,6000,3000,600,600,2995,2114,446,258,177,0,2.15
2464264289,1,5,8000,3000,600,600,2995,993,970,631,401,0,2.15
2464264289,1,5,10000,3000,600,600,2995,577,1037,600,781,0,2.15
586484738,1,1,3000,3000,600,600,3000,2635,361,4,0,0,2.3
586484738,1,1,2000,3000,600,600,3000,2635,361,4,0,0,2.21667
586484738,1,1,4000,3000,600,600,3000,2635,361,4,0,0,2.15
586484738,1,1,6000,3000,600,600,3000,1441,102,1,1456,0,2.13333
586484738,1,1,8000,3000,600,600,3000,809,36,0,2155,0,2.25
586484738,1,1,10000,3000,600,600,3000,500,21,0,2479,0,2.18333
586484738,1,2,3000,3000,600,600,2997,2272,489,236,0,0,2.15
586484738,1,2,2000,3000,600,600,2997,2272,489,236,0,0,2.25
586484738,1,2,4000,3000,600,600,2997,2272,489,236,0,0,2.28333
586484738,1,2,6000,3000,600,600,2997,2272,489,236,0,0,2.16667
586484738,1,2,8000,3000,600,600,2997,2272,489,236,0,0,2.13333
586484738,1,2,10000,3000,600,600,3000,704,33,0,2263,0,2.26667
586484738,1,3,3000,3000,600,600,2999,2730,239,30,0,0,2.16667
586484738,1,3,2000,3000,600,600,2999,2730,239,30,0,0,2.31667
586484738,1,3,4000,3000,600,600,2999,2730,239,30,0,0,2.18333
586484738,1,3,6000,3000,600,600,2999,2210,181,24,584,0,2.25
586484738,1,3,8000,3000,600,600,2999,1056,86,11,1846,0,2.2
586484738,1,3,10000,3000,600,600,3000,500,21,0,2479,0,2.15
586484738,1,4,3000,3000,600,600,3000,2662,334,4,0,0,2.16667
586484738,1,4,2000,3000,600,600,3000,2635,361,4,0,0,2.28333
586484738,1,4,4000,3000,600,600,3000,2732,257,11,0,0,2.15
586484738,1,4,6000,3000,600,600,2999,2445,398,156,0,0,2.25
586484738,1,4,8000,3000,600,600,2995,1415,1007,573,0,0,2.31667
586484738,1,4,10000,3000,600,600,2995,897,1125,574,399,0,2.16667
586484738,1,5,3000,3000,600,600,2999,2733,236,30,0,0,2.21667
586484738,1,5,2000,3000,600,600,2999,2730,239,30,0,0,2.15
586484738,1,5,4000,3000,600,600,2999,2733,221,45,0,0,2.28333
586484738,1,5,6000,3000,600,600,2996,2173,439,238,146,0,2.13333
586484738,1,5,8000,3000,600,600,2994,1048,940,601,405,0,2.16667
586484738,1,5,10000,3000,600,600,2994,575,1061,624,734,0,2.2
67995713,1,1,3000,3000,600,600,3000,2620,375,5,0,0,2.16667
67995713,1,1,2000,3000,600,600,3000,2620,375,5,0,0,2.13333
67995713,1,1,4000,3000,600,600,3000,2620,375,5,0,0,2.23333
67995713,1,1,6000,3000,600,600,3000,1401,112,1,1486,0,2.2
67995713,1,1,8000,3000,600,600,3000,773,39,0,2188,0,2.25
67995713,1,1,10000,3000,600,600,3000,515,13,0,2472,0,2.3
67995713,1,2,3000,3000,600,600,2998,2254,470,274,0,0,2.15
67995713,1,2,2000,3000,600,600,2998,2254,470,274,0,0,2.28333
67995713,1,2,4000,3000,600,600,2998,2254,470,274,0,0,2.28333
67995713,1,2,6000,3000,600,600,2998,2254,470,274,0,0,2.21667
67995713,1,2,8000,3000,600,600,2998,2254,470,274,0,0,2.28333
67995713,1,2,10000,3000,600,600,3000,679,19,0,2302,0,2.16667
67995713,1,3,3000,3000,600,600,2999,2739,204,56,0,0,2.23333
67995713,1,3,2000,3000,600,600,2999,2739,204,56,0,0,2.3
67995713,1,3,4000,3000,600,600,2999,2739,204,56,0,0,2.16667
