RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
3369247484,1,1,10000,1000,600,600,1000,424,186,33,357,0,0.216667
3369247484,1,2,2000,1000,600,600,1000,907,81,12,0,0,0.2
3369247484,1,2,4000,1000,600,600,1000,907,81,12,0,0,0.216667
3369247484,1,2,6000,1000,600,600,1000,907,81,12,0,0,0.2
3369247484,1,2,8000,1000,600,600,1000,907,81,12,0,0,0.216667
3369247484,1,2,10000,1000,600,600,1000,234,1,0,765,0,0.2
3369247484,1,3,2000,1000,600,600,1000,958,42,0,0,0,0.216667
3369247484,1,3,4000,1000,600,600,1000,958,42,0,0,0,0.216667
3369247484,1,3,6000,1000,600,600,1000,476,9,0,515,0,0.216667
3369247484,1,3,8000,1000,600,600,1000,282,2,0,716,0,0.216667
3369247484,1,3,10000,1000,600,600,1000,173,1,0,826,0,0.216667
3369247484,1,4,2000,1000,600,600,1000,958,42,0,0,0,0.216667
3369247484,1,4,4000,1000,600,600,1000,959,41,0,0,0,0.2
3369247484,1,4,6000,1000,600,600,1000,928,65,7,0,0,0.216667
3369247484,1,4,8000,1000,600,600,1000,714,246,40,0,0,0.216667
3369247484,1,4,10000,1000,600,600,1000,543,254,41,162,0,0.2
3369247484,1,5,2000,1000,600,600,1000,968,31,1,0,0,0.216667
3369247484,1,5,4000,1000,600,600,1000,963,35,2,0,0,0.2
3369247484,1,5,6000,1000,600,600,1000,851,58,17,74,0,0.216667
3369247484,1,5,8000,1000,600,600,1000,592,205,33,170,0,0.2
3369247484,1,5,10000,1000,600,600,1000,420,231,40,309,0,0.216667
3863719272,1,1,2000,1000,600,600,1000,970,30,0,0,0,0.2
3863719272,1,1,4000,1000,600,600,1000,954,46,0,0,0,0.216667
3863719272,1,1,6000,1000,600,600,999,861,54,5,79,0,0.2
3863719272,1,1,8000,1000,600,600,999,600,151,31,217,0,0.216667
3863719272,1,1,10000,1000,600,600,999,406,204,32,357,0,0.2
3863719272,1,2,2000,1000,600,600,999,929,59,11,0,0,0.216667
3863719272,1,2,4000,1000,600,600,999,929,59,11,0,0,0.216667
3863719272,1,2,6000,1000,600,600,999,929,59,11,0,0,0.2
3863719272,1,2,8000,1000,600,600,999,929,59,11,0,0,0.2
3863719272,1,2,10000,1000,600,600,1000,243,1,0,756,0,0.216667
3863719272,1,3,2000,1000,600,600,1000,946,54,0,0,0,0.216667
3863719272,1,3,4000,1000,600,600,1000,946,54,0,0,0,0.216667
3863719272,1,3,6000,1000,600,600,1000,476,16,0,508,0,0.216667
3863719272,1,3,8000,1000,600,600,1000,267,4,0,729,0,0.2
3863719272,1,3,10000,1000,600,600,1000,180,1,0,819,0,0.2
3863719272,1,4,2000,1000,600,600,1000,946,54,0,0,0,0.2
3863719272,1,4,4000,1000,600,600,1000,973,27,0,0,0,0.2
3863719272,1,4,6000,1000,600,600,1000,931,62,7,0,0,0.216667
3863719272,1,4,8000,1000,600,600,998,698,254,46,0,0,0.2
3863719272,1,4,10000,1000,600,600,999,522,270,36,171,0,0.216667
3863719272,1,5,2000,1000,600,600,1000,970,30,0,0,0,0.216667
3863719272,1,5,4000,1000,600,600,1000,963,36,1,0,0,0.216667
3863719272,1,5,6000,1000,600,600,999,843,75,13,68,0,0.216667
3863719272,1,5,8000,1000,600,600,999,573,215,45,166,0,0.216667
3863719272,1,5,10000,1000,600,600,999,404,251,35,309,0,0.2
3679181795,1,1,2000,1000,600,600,1000,965,32,3,0,0,0.216667
3679181795,1,1,4000,1000,600,600,1000,959,38,3,0,0,0.2
3679181795,1,1,6000,1000,600,600,1000,852,47,8,93,0,0.216667
3679181795,1,1,8000,1000,600,600,999,602,140,26,231,0,0.2
3679181795,1,1,10000,1000,600,600,999,408,195,34,362,0,0.216667
3679181795,1,2,2000,1000,600,600,999,890,90,19,0,0,0.216667
3679181795,1,2,4000,1000,600,600,999,890,90,19,0,0,0.2
3679181795,1,2,6000,1000,600,600,999,890,90,19,0,0,0.233333
3679181795,1,2,8000,1000,600,600,999,890,90,19,0,0,0.2
3679181795,1,2,10000,1000,600,600,1000,242,6,0,752,0,0.2
