RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
2636406201,1,1,10000,1000,600,600,1000,192,1,0,807,0,0.433333,0
2636406201,1,1,2000,1000,600,600,1000,949,51,0,0,0,0.55,0
2636406201,1,1,3000,1000,600,600,1000,949,51,0,0,0,0.516667,0
2636406201,1,1,4000,1000,600,600,1000,949,51,0,0,0,0.583333,0
2636406201,1,1,6000,1000,600,600,1000,470,16,0,514,0,0.6,0
2636406201,1,1,8000,1000,600,600,1000,276,4,0,720,0,0.533333,0
2636406201,1,2,10000,1000,600,600,998,320,460,69,149,0,0.566667,0
2636406201,1,2,2000,1000,600,600,998,353,555,90,0,0,0.483333,0
2636406201,1,2,3000,1000,600,600,998,353,555,90,0,0,0.583333,0
2636406201,1,2,4000,1000,600,600,998,353,555,90,0,0,0.516667,0
2636406201,1,2,6000,1000,600,600,998,353,555,90,0,0,0.466667,0
2636406201,1,2,8000,1000,600,600,998,353,555,90,0,0,0.566667,0
2636406201,1,3,10000,1000,600,600,1000,255,1,0,744,0,0.566667,0
2636406201,1,3,2000,1000,600,600,999,916,69,14,0,0,0.533333,0
2636406201,1,3,3000,1000,600,600,999,916,69,14,0,0,0.583333,0
2636406201,1,3,4000,1000,600,600,999,916,69,14,0,0,0.6,0
2636406201,1,3,6000,1000,600,600,999,916,69,14,0,0,0.533333,0
2636406201,1,3,8000,1000,600,600,999,916,69,14,0,0,0.583333,0
2636406201,1,4,10000,1000,600,600,1000,192,1,0,807,0,0.566667,0
2636406201,1,4,2000,1000,600,600,999,971,27,1,0,0,0.566667,0
2636406201,1,4,3000,1000,600,600,999,971,27,1,0,0,0.583333,0
2636406201,1,4,4000,1000,600,600,999,971,27,1,0,0,0.55,0
2636406201,1,4,6000,1000,600,600,999,729,22,1,247,0,0.583333,0
2636406201,1,4,8000,1000,600,600,999,368,6,0,625,0,0.566667,0
2636406201,1,5,10000,1000,600,600,999,556,253,31,159,0,0.533333,0
2636406201,1,5,2000,1000,600,600,998,617,329,52,0,0,0.533333,0
2636406201,1,5,3000,1000,600,600,998,617,329,52,0,0,0.516667,0
