RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
308154789,1,5,3000,5000,600,600,4999,4213,538,248,0,0,4.55
308154789,1,5,3000,6000,600,600,5998,4844,784,370,0,0,7.11667
3865031964,1,1,3000,3000,600,600,2999,2583,409,7,0,0,1.43333
3865031964,1,1,3000,1000,600,600,1000,935,65,0,0,0,0.0833333
3865031964,1,1,3000,2000,600,600,1999,1820,179,0,0,0,0.566667
3865031964,1,1,3000,4000,600,600,4000,3316,674,10,0,0,2.81667
3865031964,1,1,3000,5000,600,600,5000,3913,1049,38,0,0,4.81667
3865031964,1,1,3000,6000,600,600,6000,4535,1411,54,0,0,7.18333
3865031964,1,2,3000,3000,600,600,2995,2209,506,280,0,0,1.41667
3865031964,1,2,3000,1000,600,600,1000,929,62,9,0,0,0.0833333
3865031964,1,2,3000,2000,600,600,1997,1654,246,97,0,0,0.5
3865031964,1,2,3000,4000,600,600,3997,2688,718,591,0,0,2.9
3865031964,1,2,3000,5000,600,600,4998,2984,1041,973,0,0,4.76667
3865031964,1,2,3000,6000,600,600,5997,3281,1243,1473,0,0,6.63333
3865031964,1,3,3000,3000,600,600,2998,2709,236,53,0,0,1.4
3865031964,1,3,3000,1000,600,600,1000,967,31,2,0,0,0.0833333
3865031964,1,3,3000,2000,600,600,1999,1882,96,21,0,0,0.5
3865031964,1,3,3000,4000,600,600,4000,3464,400,136,0,0,2.93333
3865031964,1,3,3000,5000,600,600,4999,4171,601,227,0,0,4.86667
3865031964,1,3,3000,6000,600,600,5998,4822,825,351,0,0,7.16667
3865031964,1,4,3000,3000,600,600,2999,2624,368,7,0,0,1.38333
3865031964,1,4,3000,1000,600,600,1000,941,59,0,0,0,0.0833333
3865031964,1,4,3000,2000,600,600,1999,1836,163,0,0,0,0.516667
3865031964,1,4,3000,4000,600,600,4000,3369,621,10,0,0,2.8
3865031964,1,4,3000,5000,600,600,5000,3987,971,42,0,0,4.73333
3865031964,1,4,3000,6000,600,600,6000,4649,1295,56,0,0,7
3865031964,1,5,3000,3000,600,600,2998,2715,229,54,0,0,1.51667
3865031964,1,5,3000,1000,600,600,1000,963,35,2,0,0,0.0833333
3865031964,1,5,3000,2000,600,600,1999,1889,89,21,0,0,0.583333
3865031964,1,5,3000,4000,600,600,4000,3456,406,138,0,0,2.91667
3865031964,1,5,3000,5000,600,600,4999,4197,570,232,0,0,4.83333
3865031964,1,5,3000,6000,600,600,5998,4817,823,358,0,0,7.38333
2113304021,1,1,3000,3000,600,600,2999,2590,407,2,0,0,1.43333
2113304021,1,1,3000,1000,600,600,1000,952,48,0,0,0,0.0833333
2113304021,1,1,3000,2000,600,600,2000,1821,179,0,0,0,0.533333
2113304021,1,1,3000,4000,600,600,4000,3332,656,12,0,0,2.96667
2113304021,1,1,3000,5000,600,600,5000,3955,1020,25,0,0,4.75
2113304021,1,1,3000,6000,600,600,6000,4483,1468,49,0,0,7.23333
2113304021,1,2,3000,3000,600,600,2997,2262,477,258,0,0,1.53333
2113304021,1,2,3000,1000,600,600,1000,916,75,9,0,0,0.0833333
2113304021,1,2,3000,2000,600,600,1999,1669,253,77,0,0,0.516667
2113304021,1,2,3000,4000,600,600,3995,2622,813,560,0,0,2.86667
2113304021,1,2,3000,5000,600,600,4994,2986,1020,988,0,0,5
2113304021,1,2,3000,6000,600,600,5993,3170,1297,1526,0,0,7.28333
2113304021,1,3,3000,3000,600,600,2999,2705,241,53,0,0,1.43333
2113304021,1,3,3000,1000,600,600,1000,974,24,2,0,0,0.0833333
2113304021,1,3,3000,2000,600,600,1999,1889,96,14,0,0,0.516667
2113304021,1,3,3000,4000,600,600,3999,3506,394,99,0,0,2.83333
2113304021,1,3,3000,5000,600,600,4997,4180,586,231,0,0,4.85
2113304021,1,3,3000,6000,600,600,5999,4723,864,412,0,0,7.21667
2113304021,1,4,3000,3000,600,600,2999,2630,367,2,0,0,1.33333
2113304021,1,4,3000,1000,600,600,1000,961,39,0,0,0,0.0833333
2113304021,1,4,3000,2000,600,600,2000,1840,160,0,0,0,0.5
2113304021,1,4,3000,4000,600,600,4000,3398,590,12,0,0,2.98333
2113304021,1,4,3000,5000,600,600,5000,4039,935,26,0,0,4.8
2113304021,1,4,3000,6000,600,600,6000,4602,1345,53,0,0,7.35
2113304021,1,5,3000,3000,600,600,2999,2702,244,53,0,0,1.45
2113304021,1,5,3000,1000,600,600,1000,978,20,2,0,0,0.0833333
2113304021,1,5,3000,2000,600,600,1999,1892,93,14,0,0,0.5
2113304021,1,5,3000,4000,600,600,3999,3512,387,100,0,0,2.8
2113304021,1,5,3000,5000,600,600,4997,4187,574,236,0,0,4.75
2113304021,1,5,3000,6000,600,600,5999,4734,842,423,0,0,7.58333
481011510,1,1,3000,3000,600,600,3000,2615,383,2,0,0,1.4
481011510,1,1,3000,1000,600,600,1000,956,43,1,0,0,0.0833333
481011510,1,1,3000,2000,600,600,2000,1824,175,1,0,0,0.516667
481011510,1,1,3000,4000,600,600,4000,3335,646,19,0,0,2.65
481011510,1,1,3000,5000,600,600,4999,3966,1012,21,0,0,4.85
481011510,1,1,3000,6000,600,600,6000,4485,1469,46,0,0,7.21667
