RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
2694990213,1,7,3000,3000,600,600,2999,2406,353,240,0,0,2.58333,20
2694990213,1,7,3000,3000,600,600,2999,2497,320,182,0,0,2.56667,50
2694990213,1,7,3000,3000,600,600,2999,2529,306,164,0,0,2.56667,60
2694990213,1,7,3000,3000,600,600,2999,2562,316,121,0,0,2.5,80
362746849,1,7,3000,3000,600,600,2998,2315,436,247,0,0,2.6,0
362746849,1,7,3000,3000,600,600,2998,2329,424,245,0,0,2.53333,1
362746849,1,7,3000,3000,600,600,2998,2356,407,235,0,0,2.56667,5
362746849,1,7,3000,3000,600,600,2998,2373,401,224,0,0,2.58333,10
362746849,1,7,3000,3000,600,600,2998,2395,388,215,0,0,2.8,20
362746849,1,7,3000,3000,600,600,2998,2495,341,162,0,0,2.51667,50
362746849,1,7,3000,3000,600,600,2998,2518,336,144,0,0,2.55,60
362746849,1,7,3000,3000,600,600,2999,2575,311,113,0,0,2.56667,80
1205954340,1,7,3000,3000,600,600,2997,2293,459,245,0,0,2.56667,0
1205954340,1,7,3000,3000,600,600,2997,2306,448,243,0,0,2.55,1
1205954340,1,7,3000,3000,600,600,2997,2331,428,238,0,0,2.56667,5
1205954340,1,7,3000,3000,600,600,2997,2350,418,229,0,0,2.53333,10
1205954340,1,7,3000,3000,600,600,2997,2377,409,211,0,0,2.6,20
1205954340,1,7,3000,3000,600,600,2997,2497,352,148,0,0,2.56667,50
1205954340,1,7,3000,3000,600,600,2997,2531,338,128,0,0,2.76667,60
1205954340,1,7,3000,3000,600,600,2997,2583,316,98,0,0,2.53333,80
526281729,1,7,3000,3000,600,600,2999,2314,433,252,0,0,2.6,0
526281729,1,7,3000,3000,600,600,2999,2324,426,249,0,0,2.56667,1
526281729,1,7,3000,3000,600,600,2999,2355,401,243,0,0,2.55,5
526281729,1,7,3000,3000,600,600,2999,2376,384,239,0,0,2.53333,10
526281729,1,7,3000,3000,600,600,2999,2422,364,213,0,0,2.56667,20
526281729,1,7,3000,3000,600,600,2999,2520,317,162,0,0,2.58333,50
526281729,1,7,3000,3000,600,600,2999,2542,313,144,0,0,2.58333,60
526281729,1,7,3000,3000,600,600,2999,2592,295,112,0,0,2.58333,80
