RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
4072352508,1,1,10000,1000,600,600,1000,154,2,0,844,0,0.1,5
4072352508,1,1,2000,1000,600,600,999,948,51,0,0,0,0.1,5
4072352508,1,1,3000,1000,600,600,999,948,51,0,0,0,0.1,5
4072352508,1,1,4000,1000,600,600,999,948,51,0,0,0,0.1,5
4072352508,1,1,6000,1000,600,600,999,467,14,0,518,0,0.1,5
4072352508,1,1,8000,1000,600,600,999,234,4,0,761,0,0.0833333,5
4072352508,1,2,10000,1000,600,600,999,194,2,0,803,0,0.1,5
4072352508,1,2,2000,1000,600,600,998,919,64,15,0,0,0.1,5
4072352508,1,2,3000,1000,600,600,998,919,64,15,0,0,0.1,5
4072352508,1,2,4000,1000,600,600,998,919,64,15,0,0,0.1,5
4072352508,1,2,6000,1000,600,600,998,919,64,15,0,0,0.1,5
4072352508,1,2,8000,1000,600,600,998,914,63,15,6,0,0.1,5
4072352508,1,3,10000,1000,600,600,1000,154,2,0,844,0,0.0833333,5
4072352508,1,3,2000,1000,600,600,999,963,35,1,0,0,0.1,5
4072352508,1,3,3000,1000,600,600,999,963,35,1,0,0,0.1,5
4072352508,1,3,4000,1000,600,600,999,963,35,1,0,0,0.1,5
4072352508,1,3,6000,1000,600,600,999,705,21,1,272,0,0.1,5
4072352508,1,3,8000,1000,600,600,999,312,7,0,680,0,0.1,5
4072352508,1,4,10000,1000,600,600,997,513,264,33,187,0,0.1,5
4072352508,1,4,2000,1000,600,600,999,948,51,0,0,0,0.1,5
4072352508,1,4,3000,1000,600,600,999,954,45,0,0,0,0.1,5
4072352508,1,4,4000,1000,600,600,999,967,32,0,0,0,0.1,5
4072352508,1,4,6000,1000,600,600,998,929,56,13,0,0,0.1,5
4072352508,1,4,8000,1000,600,600,996,695,262,39,0,0,0.1,5
4072352508,1,5,10000,1000,600,600,996,408,256,35,297,0,0.1,5
4072352508,1,5,2000,1000,600,600,999,963,35,1,0,0,0.1,5
4072352508,1,5,3000,1000,600,600,999,966,32,1,0,0,0.1,5
4072352508,1,5,4000,1000,600,600,999,967,30,2,0,0,0.1,5
4072352508,1,5,6000,1000,600,600,998,867,54,16,61,0,0.1,5
4072352508,1,5,8000,1000,600,600,996,599,202,37,158,0,0.1,5
4072352508,1,8,10000,1000,600,600,996,323,434,58,181,0,0.0833333,5
4072352508,1,8,2000,1000,600,600,995,355,558,82,0,0,0.1,5
4072352508,1,8,3000,1000,600,600,995,355,558,82,0,0,0.1,5
4072352508,1,8,4000,1000,600,600,995,355,558,82,0,0,0.1,5
4072352508,1,8,6000,1000,600,600,995,355,558,82,0,0,0.1,5
4072352508,1,8,8000,1000,600,600,995,355,558,82,0,0,0.1,5
814309282,1,1,10000,1000,600,600,1000,186,3,0,811,0,0.1,5
814309282,1,1,2000,1000,600,600,1000,949,50,1,0,0,0.1,5
814309282,1,1,3000,1000,600,600,1000,949,50,1,0,0,0.1,5
814309282,1,1,4000,1000,600,600,1000,949,50,1,0,0,0.0833333,5
814309282,1,1,6000,1000,600,600,1000,513,18,1,468,0,0.1,5
814309282,1,1,8000,1000,600,600,1000,284,7,0,709,0,0.1,5
814309282,1,2,10000,1000,600,600,1000,267,5,0,728,0,0.0833333,5
814309282,1,2,2000,1000,600,600,1000,900,83,17,0,0,0.1,5
814309282,1,2,3000,1000,600,600,1000,900,83,17,0,0,0.1,5
814309282,1,2,4000,1000,600,600,1000,900,83,17,0,0,0.1,5
814309282,1,2,6000,1000,600,600,1000,900,83,17,0,0,0.1,5
814309282,1,2,8000,1000,600,600,1000,900,83,17,0,0,0.1,5
814309282,1,3,10000,1000,600,600,1000,186,3,0,811,0,0.0833333,5
814309282,1,3,2000,1000,600,600,1000,966,30,4,0,0,0.1,5
814309282,1,3,3000,1000,600,600,1000,966,30,4,0,0,0.1,5
814309282,1,3,4000,1000,600,600,1000,966,30,4,0,0,0.1,5
814309282,1,3,6000,1000,600,600,1000,780,23,4,193,0,0.1,5
814309282,1,3,8000,1000,600,600,1000,366,11,2,621,0,0.0833333,5
814309282,1,4,10000,1000,600,600,998,544,247,30,177,0,0.1,5
814309282,1,4,2000,1000,600,600,1000,949,50,1,0,0,0.1,5
814309282,1,4,3000,1000,600,600,1000,952,47,1,0,0,0.1,5
814309282,1,4,4000,1000,600,600,1000,968,31,1,0,0,0.1,5
814309282,1,4,6000,1000,600,600,1000,931,57,12,0,0,0.1,5
814309282,1,4,8000,1000,600,600,999,723,241,35,0,0,0.1,5
814309282,1,5,10000,1000,600,600,997,423,225,24,325,0,0.1,5
814309282,1,5,2000,1000,600,600,1000,966,30,4,0,0,0.1,5
814309282,1,5,3000,1000,600,600,1000,965,31,4,0,0,0.1,5
814309282,1,5,4000,1000,600,600,1000,965,30,5,0,0,0.1,5
814309282,1,5,6000,1000,600,600,999,862,67,10,60,0,0.1,5
814309282,1,5,8000,1000,600,600,999,585,197,33,184,0,0.1,5
814309282,1,8,10000,1000,600,600,997,321,441,61,174,0,0.1,5
814309282,1,8,2000,1000,600,600,997,343,557,97,0,0,0.1,5
814309282,1,8,3000,1000,600,600,997,343,557,97,0,0,0.1,5
814309282,1,8,4000,1000,600,600,997,343,557,97,0,0,0.1,5
814309282,1,8,6000,1000,600,600,997,343,557,97,0,0,0.1,5
814309282,1,8,8000,1000,600,600,997,343,557,97,0,0,0.1,5
3874199999,1,1,10000,1000,600,600,1000,177,1,0,822,0,0.0833333,5
3874199999,1,1,2000,1000,600,600,1000,942,58,0,0,0,0.1,5
3874199999,1,1,3000,1000,600,600,1000,942,58,0,0,0,0.1,5
3874199999,1,1,4000,1000,600,600,1000,942,58,0,0,0,0.1,5
3874199999,1,1,6000,1000,600,600,1000,489,16,0,495,0,0.1,5
3874199999,1,1,8000,1000,600,600,1000,267,4,0,729,0,0.1,5
3874199999,1,2,10000,1000,600,600,1000,242,2,0,756,0,0.1,5
3874199999,1,2,2000,1000,600,600,1000,909,75,16,0,0,0.1,5
3874199999,1,2,3000,1000,600,600,1000,909,75,16,0,0,0.1,5
3874199999,1,2,4000,1000,600,600,1000,909,75,16,0,0,0.1,5
3874199999,1,2,6000,1000,600,600,1000,909,75,16,0,0,0.1,5
3874199999,1,2,8000,1000,600,600,1000,909,75,16,0,0,0.1,5
3874199999,1,3,10000,1000,600,600,1000,177,1,0,822,0,0.0833333,5
3874199999,1,3,2000,1000,600,600,1000,969,30,1,0,0,0.1,5
3874199999,1,3,3000,1000,600,600,1000,969,30,1,0,0,0.1,5
3874199999,1,3,4000,1000,600,600,1000,969,30,1,0,0,0.1,5
3874199999,1,3,6000,1000,600,600,1000,754,20,1,225,0,0.1,5
3874199999,1,3,8000,1000,600,600,1000,357,7,0,636,0,0.1,5
3874199999,1,4,10000,1000,600,600,1000,545,245,31,179,0,0.1,5
3874199999,1,4,2000,1000,600,600,1000,942,58,0,0,0,0.1,5
3874199999,1,4,3000,1000,600,600,1000,951,49,0,0,0,0.1,5
3874199999,1,4,4000,1000,600,600,1000,958,41,1,0,0,0.1,5
3874199999,1,4,6000,1000,600,600,1000,926,66,8,0,0,0.1,5
3874199999,1,4,8000,1000,600,600,1000,739,218,43,0,0,0.1,5
3874199999,1,5,10000,1000,600,600,1000,409,235,39,317,0,0.1,5
3874199999,1,5,2000,1000,600,600,1000,969,30,1,0,0,0.1,5
