RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
1259449345,1,1,3000,3000,600,600,3000,2606,386,8,0,0,5.11667,0
1259449345,1,1,2000,3000,600,600,3000,2606,386,8,0,0,5.06667,0
1259449345,1,1,4000,3000,600,600,3000,2606,386,8,0,0,5.16667,0
1259449345,1,1,6000,3000,600,600,3000,1370,104,3,1523,0,4.98333,0
1259449345,1,1,8000,3000,600,600,3000,793,35,1,2171,0,5.15,0
1259449345,1,1,10000,3000,600,600,3000,496,16,1,2487,0,5.16667,0
1259449345,1,2,3000,3000,600,600,2994,227,1657,1110,0,0,5.13333,0
1259449345,1,2,2000,3000,600,600,2994,227,1657,1110,0,0,5.2,0
1259449345,1,2,4000,3000,600,600,2994,227,1657,1110,0,0,5.2,0
1259449345,1,2,6000,3000,600,600,2994,227,1657,1110,0,0,5.1,0
1259449345,1,2,8000,3000,600,600,2994,227,1657,1110,0,0,5.26667,0
1259449345,1,2,10000,3000,600,600,2995,244,1485,913,353,0,5.11667,0
1259449345,1,3,3000,3000,600,600,2997,2258,475,264,0,0,5.11667,0
1259449345,1,3,2000,3000,600,600,2997,2258,475,264,0,0,5.2,0
1259449345,1,3,4000,3000,600,600,2997,2258,475,264,0,0,5.23333,0
1259449345,1,3,6000,3000,600,600,2997,2258,475,264,0,0,5.01667,0
1259449345,1,3,8000,3000,600,600,2997,2258,475,264,0,0,5.28333,0
1259449345,1,3,10000,3000,600,600,3000,688,22,1,2289,0,5.21667,0
1259449345,1,4,3000,3000,600,600,2999,2737,220,42,0,0,5.26667,0
1259449345,1,4,2000,3000,600,600,2999,2737,220,42,0,0,5.15,0
1259449345,1,4,4000,3000,600,600,2999,2737,220,42,0,0,4.98333,0
1259449345,1,4,6000,3000,600,600,2999,2099,156,33,711,0,5.36667,0
1259449345,1,4,8000,3000,600,600,2999,1036,68,14,1881,0,5.18333,0
1259449345,1,4,10000,3000,600,600,3000,496,16,1,2487,0,5.16667,0
1259449345,1,5,3000,3000,600,600,2996,889,1331,776,0,0,5.23333,0
1259449345,1,5,2000,3000,600,600,2996,889,1331,776,0,0,5.33333,0
1259449345,1,5,4000,3000,600,600,2996,889,1331,776,0,0,5.41667,0
1259449345,1,5,6000,3000,600,600,2996,889,1331,776,0,0,5.15,0
1259449345,1,5,8000,3000,600,600,2996,889,1331,776,0,0,5.06667,0
1259449345,1,5,10000,3000,600,600,2997,945,1081,550,421,0,5.23333,0
1259449345,1,6,3000,3000,600,600,3000,2652,340,8,0,0,5.26667,0
1259449345,1,6,2000,3000,600,600,3000,2606,386,8,0,0,5.21667,0
1259449345,1,6,4000,3000,600,600,3000,2739,246,15,0,0,5.15,0
1259449345,1,6,6000,3000,600,600,2997,2350,449,198,0,0,5.38333,0
1259449345,1,6,8000,3000,600,600,2996,1315,1055,626,0,0,5.18333,0
1259449345,1,6,10000,3000,600,600,2997,861,1129,587,420,0,5.15,0
1259449345,1,7,3000,3000,600,600,2999,2739,217,43,0,0,5.05,0
1259449345,1,7,2000,3000,600,600,2999,2737,220,42,0,0,5.33333,0
1259449345,1,7,4000,3000,600,600,2999,2693,245,61,0,0,5.21667,0
1259449345,1,7,6000,3000,600,600,2998,2098,464,236,200,0,5.13333,0
1259449345,1,7,8000,3000,600,600,2998,1006,947,638,407,0,5.38333,0
1259449345,1,7,10000,3000,600,600,2998,555,1057,615,771,0,5.25,0
1259449345,1,8,3000,3000,600,600,2996,889,1331,776,0,0,5.13333,0
1259449345,1,8,2000,3000,600,600,2996,889,1331,776,0,0,5.4,0
1259449345,1,8,4000,3000,600,600,2996,884,1332,780,0,0,5.25,0
1259449345,1,8,6000,3000,600,600,2996,797,1353,846,0,0,5.26667,0
1259449345,1,8,8000,3000,600,600,2996,585,1452,959,0,0,5.2,0
