RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
1108080853,1,1,10000,2000,600,600,1999,344,8,0,1647,0,0.366667,5
1108080853,1,1,10000,3000,600,600,3000,530,20,0,2450,0,0.833333,5
1108080853,1,1,10000,4000,600,600,4000,714,26,0,3260,0,1.55,5
1108080853,1,1,10000,5000,600,600,5000,865,41,0,4094,0,2.45,5
1108080853,1,1,10000,6000,600,600,6000,1031,77,1,4891,0,3.6,5
1108080853,1,2,10000,1000,600,600,999,261,4,0,734,0,0.0833333,5
1108080853,1,2,10000,2000,600,600,1999,472,12,0,1515,0,0.383333,5
1108080853,1,2,10000,3000,600,600,3000,747,39,0,2214,0,0.85,5
1108080853,1,2,10000,4000,600,600,3999,1005,51,2,2941,0,1.56667,5
1108080853,1,2,10000,5000,600,600,5000,1194,91,4,3711,0,2.43333,5
1108080853,1,2,10000,6000,600,600,6000,1446,118,4,4432,0,3.55,5
1108080853,1,3,10000,1000,600,600,1000,184,3,0,813,0,0.1,5
1108080853,1,3,10000,2000,600,600,1999,344,8,0,1647,0,0.366667,5
1108080853,1,3,10000,3000,600,600,3000,530,20,0,2450,0,0.85,5
1108080853,1,3,10000,4000,600,600,4000,714,26,0,3260,0,1.53333,5
1108080853,1,3,10000,5000,600,600,5000,866,40,0,4094,0,2.38333,5
1108080853,1,3,10000,6000,600,600,6000,1031,77,1,4891,0,3.5,5
1108080853,1,4,10000,1000,600,600,998,533,281,32,152,0,0.1,5
1108080853,1,4,10000,2000,600,600,1995,783,718,208,286,0,0.366667,5
1108080853,1,4,10000,3000,600,600,2997,881,1126,616,374,0,0.816667,5
1108080853,1,4,10000,4000,600,600,3995,982,1449,1101,463,0,1.5,5
1108080853,1,4,10000,5000,600,600,4996,1008,1696,1777,515,0,2.5,5
1108080853,1,4,10000,6000,600,600,5994,1098,1815,2500,581,0,3.76667,5
1108080853,1,5,10000,1000,600,600,999,404,260,31,304,0,0.0833333,5
1108080853,1,5,10000,2000,600,600,1996,559,660,223,554,0,0.366667,5
1108080853,1,5,10000,3000,600,600,2996,564,1049,628,755,0,0.85,5
1108080853,1,5,10000,4000,600,600,3993,618,1322,1158,895,0,1.56667,5
1108080853,1,5,10000,5000,600,600,4998,578,1598,1819,1003,0,2.53333,5
1108080853,1,5,10000,6000,600,600,5996,570,1750,2573,1103,0,3.75,5
1108080853,1,8,10000,1000,600,600,997,323,459,68,147,0,0.1,5
1108080853,1,8,10000,2000,600,600,1994,327,1022,388,257,0,0.366667,5
1108080853,1,8,10000,3000,600,600,2996,224,1491,969,312,0,0.85,5
1108080853,1,8,10000,4000,600,600,3993,215,1783,1617,378,0,1.55,5
1108080853,1,8,10000,5000,600,600,4994,173,1989,2423,409,0,2.55,5
1108080853,1,8,10000,6000,600,600,5994,140,2115,3282,457,0,3.7,5
3377620570,1,1,10000,1000,600,600,1000,176,2,0,822,0,0.1,5
3377620570,1,1,10000,2000,600,600,2000,364,7,0,1629,0,0.366667,5
3377620570,1,1,10000,3000,600,600,3000,522,14,0,2464,0,0.816667,5
3377620570,1,1,10000,4000,600,600,4000,693,27,1,3279,0,1.53333,5
3377620570,1,1,10000,5000,600,600,5000,856,40,0,4104,0,2.48333,5
3377620570,1,1,10000,6000,600,600,6000,1011,56,0,4933,0,3.63333,5
3377620570,1,2,10000,1000,600,600,1000,243,2,0,755,0,0.1,5
